area,state,seed,action,time,frame,steps,config_id,reward,experiment.step_duration,compatibility_mode,filepath,experiment.update_freq,environment.zone,environment,algorithm
"[139.     141.4375 120.5    116.875   79.875  103.8125 177.1875 192.1875
 195.75   240.1875 139.4375 183.1875 200.5    220.875  295.5    276.625
 370.25   166.     122.375  144.1875 209.6875 262.125  149.6875 209.1875
 159.0625 178.5    143.6875 478.0625 415.6875 333.1875 169.75   103.8125
 135.6875 203.625  245.375  156.5625]",[1.74424155e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744241577.3368585,31,32,-2662128216915483363,-0.021788797505197334,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1
"[ 96.75   142.125  103.125  120.375   88.8125 124.1875 215.5625 193.8125
 202.4375 249.6875 158.5625 235.0625 169.5    232.1875 358.125  275.5
 352.8125 233.8125 116.625  124.25   177.8125 244.5    159.4375 338.8125
 143.1875 168.25   182.125  414.5    358.9375 336.9375 200.5    142.1875
 137.9375 204.25   219.1875 158.25  ]",[1.74424161e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744241637.6924016,32,33,-2662128216915483363,0.05859643525903877,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1
"[108.625  169.375  111.375  123.75    82.     120.5    171.5    205.875
 200.8125 248.6875 151.5    176.6875 210.6875 284.6875 380.75   271.125
 419.3125 166.75    93.5625 136.6875 158.1875 140.5    144.4375 166.25
 163.9375 153.0625 207.0625 598.3125 383.3125 322.6875 178.375  100.9375
 134.125  195.8125 245.8125 133.875 ]",[1.74424167e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744241697.5579984,33,34,-2662128216915483363,-0.07488502226090447,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1
"[ 97.5    133.875  112.8125 112.375   76.4375 135.125  238.875  218.4375
 219.3125 259.4375 177.125  212.1875 210.4375 402.625  364.4375 271.25
 387.5    197.1875 106.375  170.1875 214.1875 220.25   168.6875 322.3125
 190.3125 146.4375 183.75   468.9375 375.1875 313.75   194.4375 133.0625
 110.0625 166.6875 197.8125 157.25  ]",[1.74424173e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744241759.010153,34,35,-2662128216915483363,0.1020619914250134,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1
"[ 89.5    126.6875 111.5625 101.625   77.3125 122.8125 174.875  214.625
 203.3125 225.125  177.9375 215.6875 198.75   302.4375 335.5    256.125
 466.875  245.625  128.1875 148.5    172.625  123.0625 131.3125 298.875
 156.125  163.1875 133.5625 208.4375 902.625  312.6875 177.9375 104.625
 146.5    168.1875 198.75   157.875 ]",[1.74424179e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744241818.8553028,35,36,-2662128216915483363,-0.10312716918999096,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1
"[110.375  142.625  112.125   97.      69.6875 117.3125 246.4375 218.75
 199.8125 242.875  163.1875 219.6875 276.9375 311.375  197.8125 291.5625
 319.4375 189.125  147.0625 135.25   177.8125 173.1875 156.0625 187.9375
 178.8125 152.1875 115.4375 438.9375 474.25   236.8125 187.3125 111.3125
 118.9375 213.625  255.75   130.125 ]",[1.74424185e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744241878.1652875,36,37,-2662128216915483363,0.01866495522862786,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1
"[ 96.4375 137.1875 116.6875  98.8125  80.9375 119.5    206.6875 213.375
 194.125  262.9375 150.4375 201.875  192.9375 234.0625 418.8125 318.0625
 399.0625 165.6875  93.5    138.0625 199.75   213.0625 160.625  191.375
 185.4375 170.25   156.     563.5    431.4375 283.75   167.375  122.375
 128.     165.25   235.9375 136.3125]",[1.74424191e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744241938.3763764,37,38,-2662128216915483363,-0.003368956820717768,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1
"[105.375  132.75   107.0625 107.4375  78.625  121.25   207.5    185.8125
 187.5    245.75   158.5625 190.625  196.8125 235.875  419.75   258.6875
 514.8125 208.25    90.4375 136.25   200.875  326.25   138.1875 192.625
 159.6875 165.1875 146.125  484.5    370.5    373.125  165.1875 168.375
 126.0625 159.5625 233.6875 117.0625]",[1.74424197e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744241998.5327876,38,39,-2662128216915483363,0.014469844148366755,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1
"[104.6875 153.1875 118.5    120.9375  88.6875 106.875  170.3125 238.3125
 209.125  211.8125 160.625  230.     266.1875 228.8125 355.375  263.4375
 528.375  226.75   139.125  118.0625 153.3125 244.875  140.0625 193.125
 168.5625 179.6875 172.3125 421.4375 454.5    291.9375 200.8125 111.0625
 121.5625 185.0625 208.125  330.625 ]",[1.74424203e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744242057.4487658,39,40,-2662128216915483363,0.037952537601292524,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1
"[ 97.     158.6875 107.4375 112.4375  76.8125 122.5625 187.625  135.9375
 199.3125 224.8125 129.75   220.8125 266.1875 261.4375 444.875  297.0625
 492.8125 194.375   94.25   136.375  196.5625 219.75   167.0625 165.625
 158.5625 166.75   160.9375 450.375  265.625  276.75   182.4375 116.5625
 107.1875 182.5625 197.5    154.    ]",[1.74424209e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744242118.0733402,40,41,-2662128216915483363,-0.07168031843904012,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1
"[102.625  150.5    114.1875 110.125   83.375  101.8125 160.125  204.
 188.625  234.8125 122.     193.8125 231.6875 242.3125 396.9375 267.6875
 344.     185.4375  87.75   123.75   205.25   110.3125 140.5625 330.375
 189.625  162.3125 147.1875 628.625  381.8125 290.1875 189.     104.3125
  93.1875 184.9375 182.0625 125.5   ]",[1.74424215e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744242176.5137327,41,42,-2662128216915483363,-0.014932837644243717,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1
"[ 98.25   136.1875 121.8125 119.75    82.75   119.625  236.9375 226.3125
 220.8125 204.875  158.4375 178.9375 217.9375 302.1875 460.     248.8125
 307.0625 363.375  123.9375 130.4375 183.5    148.6875 160.     202.8125
 180.3125 186.6875 181.25   567.3125 333.125  289.3125 168.6875 108.75
 129.25   198.0625 204.1875 158.125 ]",[1.74424221e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744242238.8791108,42,43,-2662128216915483363,0.06434967960555626,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1
"[102.9375 145.0625 106.6875 100.125   72.875  122.8125 203.9375 215.375
 212.875  231.625  136.6875 184.     189.     220.375  324.5625 282.4375
 394.9375 159.9375 136.25   127.25   177.3125 204.0625 149.3125 200.875
 198.1875 203.5625 141.6875 484.375  454.0625 271.9375 170.3125 106.25
 104.875  195.875  210.875  143.75  ]",[1.74424227e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744242313.3314486,43,44,-2662128216915483363,-0.05340464078320239,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1
"[106.25   129.25   107.3125  90.4375  77.3125 111.     198.4375 220.75
 220.875  222.1875 142.6875 196.125  227.5625 285.125  411.3125 268.3125
 363.375  174.4375 128.4375 142.875  192.375  225.9375 143.5    183.5625
 144.625  161.75   176.1875 483.625  428.0625 378.6875 156.125  135.25
 126.     222.75   228.25   155.5   ]",[1.74424236e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744242412.705558,44,45,-2662128216915483363,0.04547956430966445,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1
"[ 91.375  123.5    111.1875 114.5625  90.9375 117.5625 212.3125 227.
 209.25   234.8125 147.375  182.6875 211.4375 222.6875 350.3125 306.6875
 401.75   217.3125 122.75   155.125  209.8125 209.25   179.6875 194.75
 157.75   131.5625 164.75   434.125  355.4375 313.5    176.875   94.9375
 127.3125 182.625  218.5    271.25  ]",[1.74424246e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744242500.9815822,45,46,-2662128216915483363,0.011187190165868227,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1
"[126.625  162.875  122.6875  95.9375  84.5625 135.75   159.25   183.1875
 199.625  214.75   172.6875 181.5625 222.4375 382.5    238.375  317.625
 422.4375 187.      99.     155.5    168.0625 132.75   144.375  362.375
 163.5625 157.6875 169.4375 585.3125 498.3125 333.25   178.6875 113.875
 136.6875 198.8125 225.625  165.625 ]",[1.74424254e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744242577.9053755,46,47,-2662128216915483363,-0.004843069198910374,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1
"[ 71.8125 132.75   120.6875 113.6875  86.4375 114.3125 204.5625 228.3125
 200.375  231.25   161.8125 191.5625 209.75   411.75   247.1875 290.875
 392.75   187.5     93.3125 116.1875 173.875  232.875  152.5625 282.
 197.875  146.125  209.4375 432.6875 348.8125 323.125  168.75   128.3125
 131.75   182.25   190.5    152.0625]",[1.74424262e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744242663.3578799,47,48,-2662128216915483363,-0.0015528105778978094,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1
"[ 98.0625 151.1875 110.25    99.5     83.625  118.125  224.6875 197.25
 218.3125 267.125  149.3125 205.3125 224.     284.1875 468.4375 276.6875
 486.8125 242.25    92.6875 161.25   198.8125 161.     154.375  270.75
 129.0625 184.75   139.5    453.625  343.9375 327.8125 164.25   101.0625
 142.4375 168.125  204.6875 258.625 ]",[1.74424272e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744242759.2084084,48,49,-2662128216915483363,0.02356002558112882,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1
"[ 84.0625 126.125  113.125  100.625   77.8125 135.5625 204.0625 205.9375
 232.5    232.125  150.5    180.9375 218.0625 247.4375 346.3125 290.375
 334.6875 253.75    99.0625 124.     199.3125 159.1875 153.5    191.5
 191.25   162.375  119.375  517.125  350.6875 226.25   150.9375  99.875
 161.3125 260.9375 197.5    143.3125]",[1.74424281e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744242838.168692,49,50,-2662128216915483363,-0.05740710596537431,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1
"[108.5    160.3125 109.5625 111.1875  84.375  128.8125 213.0625 207.4375
 206.25   237.9375 128.9375 194.3125 211.875  225.5625 400.4375 272.625
 381.3125 184.3125 110.5625 124.3125 196.25   141.8125 155.875  330.9375
 153.3125 158.75   184.875  527.6875 495.125  226.625  151.4375 101.75
 117.625  179.625  212.8125 167.5625]",[1.74424289e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744242931.6673415,50,51,-2662128216915483363,-0.007211426889375421,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1
"[104.0625 123.625  107.0625 107.3125  81.3125 130.     164.     220.
 219.1875 210.9375 147.875  208.0625 200.875  279.5    476.75   244.5625
 317.75   172.8125  95.125  140.625  197.0625 220.375  150.625  191.
 158.875  166.8125 328.9375 342.     469.5    343.0625 148.     122.0625
 151.8125 172.875  271.4375 153.9375]",[1.74424298e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744243003.5732973,51,52,-2662128216915483363,0.043383046244209265,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1
"[126.875  156.4375 114.6875 112.4375  87.6875 117.0625 217.6875 219.125
 210.0625 211.25   174.375  192.625  196.6875 255.     389.3125 292.4375
 504.5    182.75    99.375  155.375  181.5    242.375  166.5625 295.875
 138.     164.875  181.     485.0625 313.0625 227.625  144.     104.6875
 127.4375 205.75   279.3125 123.375 ]",[1.74424304e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744243074.4302666,52,53,-2662128216915483363,-0.003919087689999383,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1
"[ 96.75   120.75   118.25    99.8125  90.875  122.9375 218.     199.4375
 210.1875 208.1875 176.6875 200.375  231.875  298.     489.25   268.3125
 492.5    183.6875 120.8125 146.     208.375  276.5    156.     196.3125
 157.0625 144.3125 129.6875 462.625  441.     301.3125 212.0625 141.
 121.6875 174.6875 216.5625 122.75  ]",[1.74424313e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744243162.5447445,53,54,-2662128216915483363,-0.006922286600881607,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1
"[104.625  157.5625 101.625  105.6875  83.0625 121.75   208.8125 217.375
 213.5    247.625  154.75   180.5    225.5625 260.     484.0625 326.75
 478.0625 211.75   121.1875 119.125  212.25   117.125  142.6875 273.
 180.75   152.9375 126.875  600.0625 350.625  278.4375 195.1875 125.
 141.4375 195.5    199.625  125.625 ]",[1.74424321e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744243247.0314305,54,55,-2662128216915483363,-0.005883122977182933,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1
"[ 70.0625  88.875   76.125  126.8125  81.25    48.375  102.3125 191.875
 137.1875 166.75   229.25   186.3125 113.6875 231.6875 241.9375 169.4375
 124.5     78.4375 127.9375 320.5625 333.4375 157.125  114.75   301.4375
 108.3125  74.25    26.4375  82.5625  88.875   69.8125  36.8125  46.3125
 101.375   84.875   49.5625  42.9375]",[1.74424328e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744243331.2763872,55,56,-2662128216915483363,-0.45808527172137137,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1
"[149.9375 130.25   124.9375 111.5     92.6875 131.9375 174.875  107.4375
 147.6875 151.125   98.5625 144.1875 156.875  165.25   103.0625 137.125
 175.25   129.25   116.3125 130.3125 152.5625 104.5    120.1875 119.25
 195.125  172.3125 124.25   277.375  186.375  167.5    161.8125 116.3125
 157.375  164.6875 154.25   104.5   ]",[1.74424337e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744243390.7209218,56,57,-2662128216915483363,0.16932911069096498,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1
"[140.9375 115.4375 149.8125 113.25    82.     139.5625 169.125  148.75
 139.25   129.375   99.375  177.4375 143.0625 136.1875  98.125  161.75
 198.8125 117.     123.9375 129.5    149.8125 118.     136.9375 267.125
 172.625  149.125  154.375  275.     213.5    196.8125 117.0625 157.8125
 136.875  149.3125 155.125  124.3125]",[1.74424343e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744243461.5882251,57,58,-2662128216915483363,0.0377673339708249,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1
"[159.875  166.4375 106.6875 138.4375 140.75   179.3125 177.5    151.875
 153.125  170.6875 115.25   169.25   177.125  223.4375 109.0625 196.375
 192.1875 125.875  112.      89.3125 144.875  116.     106.     172.8125
 145.4375 114.375  105.875  362.375  118.1875 151.3125 158.875  104.25
 119.75   154.9375 152.3125  97.1875]",[1.7442435e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744243529.6547117,58,59,-2662128216915483363,-0.00775095971177562,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1
"[127.6875 177.5625 111.75   129.375  104.9375 172.     237.8125 173.75
 181.9375 128.375  111.875  170.0625 184.25   209.875  189.125  167.6875
 198.9375 162.25   131.6875 145.375  155.75   122.4375 117.3125  99.625
 179.1875 179.3125 124.9375 324.8125 179.625  149.3125 141.9375 162.0625
 189.4375 197.125  164.625  145.5   ]",[1.74424357e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744243599.4457884,59,60,-2662128216915483363,0.10441533603941985,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1
"[230.5    185.125  116.9375 114.1875 154.0625 144.0625 224.125  149.375
 174.9375 169.25    97.875  146.125  157.1875 218.1875 154.9375 181.875
 192.875  113.0625  88.5    121.     119.375  150.75   140.0625 160.3125
 199.1875 173.1875  79.9375 244.0625 157.6875 159.9375 169.125  128.375
 131.375  199.5625 204.3125 114.5625]",[1.74424364e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744243668.299761,60,61,-2662128216915483363,-0.01812762819120375,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1
"[199.4375 173.5625 120.1875 105.625  124.875  173.0625 200.5    126.6875
 164.1875 156.9375 129.375  174.875  174.9375 226.25   146.75   188.375
 228.5625 152.75    88.6875  95.0625 117.8125 103.75   109.25   136.375
 179.1875 134.0625 162.0625 248.1875 170.8125 155.25   190.625  113.625
 140.     184.     185.4375 113.8125]",[1.74424371e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744243735.4744034,61,62,-2662128216915483363,-0.016482865426341,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1
"[178.9375 157.125  136.0625 145.1875  97.625  143.5625 220.25   181.375
 150.875  150.     125.0625 181.8125 168.9375 231.25   159.625  159.5625
 180.9375 136.4375 102.3125 105.375  100.375  133.5625 164.625  130.1875
 162.25   156.5    162.75   247.125  157.1875 172.4375 116.3125 135.1875
 128.0625 172.9375 148.875   96.75  ]",[1.74424377e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744243804.2334836,62,63,-2662128216915483363,-0.01840163702966068,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1
"[159.9375 185.75   124.5625 116.5625 100.1875 165.5    226.0625 118.375
 168.9375 158.625  108.8125 172.8125 166.8125 231.25   168.5625 185.625
 212.125  150.0625  98.125  102.375  109.3125  88.1875 133.375  132.
 119.6875 154.25   169.1875 246.     125.1875 196.1875 157.8125 112.
 112.1875 131.1875 159.625  189.8125]",[1.74424384e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744243871.718262,63,64,-2662128216915483363,-0.016049294392564854,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1
"[180.0625 153.375  141.5    154.6875 107.25   135.375  172.3125 171.25
 171.25   163.5625 107.1875 151.3125 188.25   246.8125 168.75   193.
 195.25   128.0625 149.875  117.6875 153.     134.75   123.9375 183.5625
 180.5    168.3125 179.125  226.5625 167.25   163.4375 113.625  124.4375
 151.3125 173.125  205.3125 147.875 ]",[1.74424391e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744243937.8723443,64,65,-2662128216915483363,0.07431030665530118,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1
"[149.125  201.125  133.     114.1875 121.1875 182.5625 180.75   136.375
 155.625  176.25   162.5625 228.375  150.875  207.1875 212.9375 171.6875
 229.8125 133.25    97.8125 113.8125 112.125  122.0625 166.4375 149.5625
 151.875   99.4375 121.9375 345.     183.5    182.6875 155.5625 125.6875
 151.75   159.     166.4375 173.875 ]",[1.74424398e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744244006.5286102,65,66,-2662128216915483363,-0.01966849827987566,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1
"[169.75   166.375  122.5625 137.3125 134.4375 200.75   210.5    186.1875
 162.1875 175.9375 115.5625 178.3125 188.1875 189.625  146.75   174.375
 277.9375 172.5     85.8125 151.9375 117.6875 131.5    128.3125 166.75
 121.625  119.5    144.875  237.875  285.5    190.9375 157.25   137.75
 199.125  190.375  187.3125 136.    ]",[1.74424405e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744244074.3303733,66,67,-2662128216915483363,0.036457280125914135,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1
