S17176_1:101		Capture_1:201		Capture_2:202		Capture_3:203		Capture_4:204		Capture_5:205		Capture_6:206		Capture_7:207		Capture_8:208		Capture_9:209		Capture_10:210		Capture_11:211		Capture_12:212		Capture_13:213		Capture_14:214		
818.424	-4	818.424	1	818.424	-4	818.424	-2	818.424	0	818.424	-4	818.424	-4	818.424	3	818.424	-4	818.424	-1	818.424	2	818.424	1	818.424	5	818.424	5	818.424	5	
818.914	1	818.914	-2	818.914	0	818.914	-1	818.914	-3	818.914	-2	818.914	4	818.914	2	818.914	3	818.914	1	818.914	2	818.914	1	818.914	6	818.914	6	818.914	5	
819.404	1	819.404	-1	819.404	0	819.404	-2	819.404	0	819.404	1	819.404	2	819.404	2	819.404	0	819.404	3	819.404	3	819.404	2	819.404	0	819.404	4	819.404	3	
819.893	-2	819.893	-4	819.893	-1	819.893	0	819.893	-2	819.893	2	819.893	3	819.893	1	819.893	4	819.893	2	819.893	3	819.893	-1	819.893	1	819.893	6	819.893	4	
820.383	-1	820.383	-3	820.383	-3	820.383	-3	820.383	-3	820.383	0	820.383	-1	820.383	0	820.383	1	820.383	-3	820.383	0	820.383	2	820.383	3	820.383	-1	820.383	-1	
820.873	-1	820.873	-3	820.873	-3	820.873	-4	820.873	-2	820.873	2	820.873	-1	820.873	-3	820.873	2	820.873	4	820.873	3	820.873	3	820.873	1	820.873	3	820.873	5	
821.363	-2	821.363	-5	821.363	-2	821.363	-7	821.363	-4	821.363	-4	821.363	-3	821.363	-3	821.363	2	821.363	4	821.363	2	821.363	1	821.363	2	821.363	6	821.363	4	
821.852	-1	821.852	-2	821.852	-3	821.852	-3	821.852	-2	821.852	-3	821.852	-2	821.852	-1	821.852	3	821.852	-2	821.852	-1	821.852	-3	821.852	1	821.852	-2	821.852	-3	
822.342	-1	822.342	-1	822.342	1	822.342	-4	822.342	-4	822.342	0	822.342	-5	822.342	2	822.342	2	822.342	3	822.342	3	822.342	3	822.342	4	822.342	7	822.342	4	
822.832	1	822.832	1	822.832	3	822.832	0	822.832	4	822.832	6	822.832	3	822.832	5	822.832	9	822.832	5	822.832	10	822.832	7	822.832	4	822.832	4	822.832	10	
823.322	-1	823.322	1	823.322	5	823.322	0	823.322	0	823.322	1	823.322	4	823.322	2	823.322	4	823.322	3	823.322	6	823.322	2	823.322	3	823.322	5	823.322	5	
823.811	-2	823.811	1	823.811	1	823.811	-1	823.811	5	823.811	0	823.811	3	823.811	8	823.811	4	823.811	6	823.811	8	823.811	7	823.811	4	823.811	5	823.811	10	
824.301	-3	824.301	0	824.301	-1	824.301	-3	824.301	0	824.301	-3	824.301	-4	824.301	2	824.301	-1	824.301	-1	824.301	-6	824.301	1	824.301	-2	824.301	1	824.301	5	
824.791	0	824.791	5	824.791	3	824.791	3	824.791	0	824.791	0	824.791	0	824.791	0	824.791	2	824.791	5	824.791	8	824.791	4	824.791	6	824.791	10	824.791	9	
825.281	-3	825.281	-7	825.281	-4	825.281	2	825.281	-2	825.281	3	825.281	1	825.281	0	825.281	-4	825.281	7	825.281	6	825.281	5	825.281	-1	825.281	2	825.281	4	
