time,steps,action,reward,seed,config_id,area,frame,state,experiment.update_freq,lambda,alpha,representation.tiles,representation.wrap_time,environment.zone,representation.tilings,epsilon,experiment.step_duration,representation.which_tc,environment,algorithm
1743817234.3223264,231,1,0.48397693037986755,0,-7091294343972981023,"[179.6875 271.875  357.3125 733.375  258.8125 208.5625 168.375  262.875
 362.6875 546.4375 199.5    346.5625 432.875  360.6875 285.25   391.25
 423.3125 597.75   544.375  319.9375  88.25   510.9375 470.9375 185.0625
 340.4375 335.125  401.625  440.5    282.0625 436.125  377.75   344.4375
 202.4375 374.625  501.125  454.4375]",230,[0.06971226 0.51133227],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743817541.0458918,232,1,0.5113322734832764,0,-7091294343972981023,"[178.75   279.125  355.5    736.5    264.3125 202.125  166.1875 272.6875
 374.4375 546.8125 189.     347.625  441.8125 358.6875 270.1875 383.1875
 423.625  592.875  483.1875 309.625  102.1875 496.625  458.6875 191.8125
 350.125  319.625  408.375  432.375  266.75   455.4375 374.     346.1875
 207.0625 360.6875 522.8125 442.5   ]",231,[0.07318452 0.48720321],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743817841.5215447,233,1,0.4872032105922699,0,-7091294343972981023,"[167.1875 274.8125 362.625  559.3125  66.5    208.375  169.6875 262.0625
 371.8125 944.3125 189.9375 343.75   427.25   372.25   287.5    371.0625
 420.25   605.75   507.375  293.8125  91.75   498.875  475.625  201.1875
 347.875  317.5625 400.9375 349.875  233.4375 435.75   376.75   346.9375
 206.1875 373.75   525.1875 452.8125]",232,[0.07665672 0.43457377],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743818141.5902865,234,1,0.434573769569397,0,-7091294343972981023,"[175.3125 278.1875 360.8125 539.8125 453.9375 206.75   174.9375 268.375
 368.75   547.     189.25   340.75   448.9375 362.     281.625  372.1875
 424.375  596.     485.5625 299.3125  86.375  501.9375 506.875  187.0625
 346.5625 297.9375 399.1875 345.6875 240.     435.375  380.625  349.75
 208.1875 370.8125 505.375  444.3125]",233,[0.08012897 0.51829195],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743818442.6624107,235,1,0.5182919502258301,0,-7091294343972981023,"[186.25   265.5625 366.4375 532.9375 452.375  190.5625 171.625  407.1875
 382.625  550.375  198.125  346.8125 438.0625 494.75   282.25   376.6875
 417.4375 576.75   526.8125 313.4375 103.0625 514.375  484.     200.875
 342.125  319.375  406.9375 426.5    270.25   450.875  383.75   349.625
 203.625  368.375  488.6875 446.5   ]",234,[0.08360115 0.6524232 ],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743818741.874552,236,1,0.6524232029914856,0,-7091294343972981023,"[178.     256.25   363.8125 532.5    418.4375 195.5625 152.9375 272.75
 370.6875 543.0625 190.5625 335.75   454.625  353.75   270.8125 368.625
 414.4375 578.125  561.4375 306.125   92.0625 495.6875 482.1875 205.75
 356.25   300.6875 408.0625 343.125  274.4375 440.125  377.75   349.6875
 209.6875 363.6875 490.375  450.4375]",235,[0.08707338 0.50640982],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743819041.476842,237,1,0.5064098238945007,0,-7091294343972981023,"[168.6875 266.9375 359.     558.875  438.9375 210.1875 170.1875 265.625
 371.75   557.8125 190.3125 343.125  455.     372.     294.875  379.625
 421.6875 584.1875 554.8125 302.4375  90.9375 506.3125 476.875  186.5625
 344.9375 314.125  410.4375 348.6875 242.625  447.8125 371.375  350.0625
 203.1875 370.75   504.25   446.9375]",236,[0.0905456  0.53248459],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743819341.2589684,238,1,0.5324845910072327,0,-7091294343972981023,"[180.3125 256.6875 356.5    557.3125  60.0625 205.5    162.5    272.5
 370.4375 894.9375 193.625  338.125  438.25   356.875  280.625  381.6875
 411.25   605.     548.125  300.125  102.4375 508.6875 461.8125 183.5625
 343.25   316.25   402.0625 340.625  255.6875 439.375  372.625  346.5
 208.1875 377.1875 504.3125 443.8125]",237,[0.09401782 0.42303351],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743819642.3206408,239,3,0.4230335056781769,0,-7091294343972981023,"[170.3125 264.3125 368.25   220.     775.3125 189.3125 150.8125 258.9375
 367.75   543.8125 197.5    345.75   437.     358.4375 272.75   404.3125
 423.25   610.3125 475.875  301.25   100.375  514.625  474.9375 193.875
 340.25   301.375  409.375  342.625  261.75   437.625  373.4375 347.25
 203.1875 367.9375 519.4375 453.375 ]",238,[0.09749004 0.44115645],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743819947.5793164,240,1,0.44115644693374634,0,-7091294343972981023,"[ 80.     238.375  338.625  653.875  329.75   262.375  146.1875 245.625
 361.4375 551.1875 217.4375 394.5625 410.1875 336.6875 275.     378.
 513.9375 635.625  470.6875 292.0625  86.3125 476.9375 476.8125 243.25
 378.1875 356.8125 416.75   499.875  233.25   358.625  399.875  379.1875
 233.5625 381.125  591.     458.5625]",239,[0.10096227 0.57633799],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743820242.9424357,241,2,0.576337993144989,0,-7091294343972981023,"[167.5    265.9375 357.625  700.375  270.6875 215.625  154.375  274.1875
 368.25   561.     195.25   343.875  416.75   352.6875 288.375  426.125
 430.25   596.25   477.3125 335.5625  88.25   495.375  494.875  201.
 341.8125 302.875  404.625  338.3125 248.25   403.     372.25   352.6875
 205.5    362.3125 528.8125 459.6875]",240,[0.10443449 0.47118136],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743820533.5111918,242,1,0.47118136286735535,0,-7091294343972981023,"[  98.3125  252.5     354.75    170.6875  293.9375  232.0625  150.75
  260.8125  363.0625 1098.4375  206.5625  372.25    454.375   340.0625
  280.125   452.125   430.5     618.3125  486.875   297.25     82.3125
  489.0625  522.5     198.125   360.6875  287.75    421.4375  447.25
  234.8125  447.375   380.9375  360.875   221.8125  389.5625  585.75
  478.125 ]",241,[0.10790671 0.46884447],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743820834.085756,243,1,0.468844473361969,0,-7091294343972981023,"[205.375  256.75   352.4375 562.9375 234.8125 207.25   166.6875 265.375
 366.9375 685.9375 198.     340.     417.4375 345.1875 292.     396.375
 440.5625 616.0625 567.8125 307.75    81.375  524.875  520.1875 181.9375
 353.0625 309.5625 403.9375 345.5625 270.5    397.5625 372.8125 348.25
 211.8125 366.375  517.875  450.5   ]",242,[0.11137893 0.47828344],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743821134.2387252,244,1,0.47828343510627747,0,-7091294343972981023,"[198.5625 262.875  356.375  703.375  270.9375 205.     154.375  266.1875
 359.9375 555.6875 200.     347.5    370.375  345.9375 272.4375 390.9375
 423.0625 611.875  573.25   308.25    74.3125 511.6875 505.9375 179.3125
 358.25   303.125  406.     340.5625 224.5625 437.9375 375.5    344.3125
 204.1875 358.625  519.125  453.3125]",243,[0.11485115 0.44788992],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743821434.0730896,245,1,0.44788992404937744,0,-7091294343972981023,"[183.1875 254.625  356.0625 588.75   230.3125 194.125  151.5    263.125
 360.5    664.8125 197.6875 341.75   349.3125 354.125  278.3125 385.9375
 413.125  591.75   556.1875 303.5     73.3125 504.4375 478.     175.125
 344.375  307.     398.3125 337.4375 235.375  388.0625 367.125  345.6875
 201.875  387.625  513.375  451.5   ]",244,[0.11832338 0.39079571],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743821734.0850039,246,1,0.3907957077026367,0,-7091294343972981023,"[175.     271.25   362.25   714.6875 265.0625 195.4375 148.6875 270.375
 368.75   546.125  197.1875 342.5625 356.25   429.3125 293.5    385.25
 414.1875 614.8125 634.6875 306.9375  95.9375 492.625  504.9375 188.125
 341.75   296.625  393.4375 340.625  261.1875 443.1875 352.5    346.1875
 196.0625 364.25   510.6875 450.75  ]",245,[0.1217956  0.46083111],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743822034.0056653,247,1,0.4608311057090759,0,-7091294343972981023,"[168.25   268.75   363.6875 557.     457.4375 148.8125 146.6875 260.5625
 367.8125 549.3125 201.5625 349.25   364.5625 362.375  276.625  391.375
 418.4375 626.     629.6875 291.6875  86.25   502.0625 502.9375 199.25
 343.     300.9375 401.3125 335.6875 274.1875 394.1875 357.125  343.6875
 204.25   372.3125 514.125  466.875 ]",246,[0.12526782 0.50424379],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743822334.3475173,248,1,0.504243791103363,0,-7091294343972981023,"[158.6875 273.6875 358.9375 746.125  230.3125 142.9375 156.625  268.125
 367.8125 563.25   196.8125 345.5625 391.75   363.25   279.625  391.6875
 426.3125 604.5    561.75   290.25    88.9375 511.875  507.875  205.4375
 355.     300.5625 404.25   350.75   238.1875 398.25   364.875  342.25
 204.0625 366.9375 499.375  456.5   ]",247,[0.12874004 0.44268575],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743822634.0040736,249,1,0.4426857531070709,0,-7091294343972981023,"[206.5625 269.5    366.875  567.      68.8125 131.375  146.3125 398.6875
 380.6875 925.9375 199.0625 352.625  391.875  376.1875 290.75   414.8125
 434.25   610.5625 606.625  288.4375  78.625  506.6875 495.9375 181.25
 345.3125 289.375  396.5625 337.9375 270.5625 384.4375 355.9375 342.5
 205.9375 361.6875 509.     465.0625]",248,[0.13221226 0.48498356],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743822934.0485878,250,1,0.48498356342315674,0,-7091294343972981023,"[163.5    273.75   362.0625 562.375   75.5    132.3125 157.125  261.6875
 370.75   929.375  195.6875 342.3125 376.375  350.625  286.     396.3125
 414.375  597.     626.4375 282.8125 100.5    507.6875 514.5    163.5
 339.0625 309.     394.875  342.4375 284.8125 387.9375 362.125  338.375
 206.     365.625  516.125  445.375 ]",249,[0.13568449 0.40092111],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743823234.037725,251,1,0.400921106338501,0,-7091294343972981023,"[195.625  271.4375 360.3125 566.875  277.125  130.5    163.     395.4375
 365.3125 751.375  197.625  348.5625 380.125  419.625  289.3125 384.8125
 411.875  599.1875 560.75   290.9375  89.75   528.75   496.5625 185.1875
 347.1875 295.125  402.875  432.125  285.25   380.875  367.5    345.
 205.75   371.3125 523.0625 446.6875]",250,[0.13915671 0.54960525],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743823534.2667336,252,3,0.5496052503585815,0,-7091294343972981023,"[ 176.75    269.25    369.25    208.       60.3125  138.      160.3125
  266.3125  373.125  1338.25    201.4375  351.0625  396.625   358.75
  293.0625  383.125   430.0625  596.9375  628.6875  311.5      84.1875
  521.375   491.3125  183.1875  339.      304.75    400.375   428.3125
  275.1875  376.      364.9375  337.125   208.9375  377.25    511.25
  461.625 ]",251,[0.14262893 0.3684946 ],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743823836.5084999,253,1,0.36849460005760193,0,-7091294343972981023,"[ 86.     238.75   341.4375 663.8125 484.5    200.4375 145.125  253.875
 367.375  566.25   210.4375 403.375  452.625  337.3125 276.5    421.4375
 441.9375 611.5625 539.9375 284.5     99.875  475.375  473.3125 262.625
 379.1875 348.     442.75   439.625  249.75   367.3125 373.0625 385.0625
 229.4375 369.5    529.125  442.75  ]",252,[0.14610115 0.63268691],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743824134.1749,254,1,0.6326869130134583,0,-7091294343972981023,"[158.3125 265.625  368.75   742.1875 265.6875 137.75   143.6875 404.
 372.25   564.4375 189.5625 348.3125 375.25   349.625  290.4375 422.8125
 441.25   649.5    606.375  304.6875  99.9375 509.4375 491.875  214.1875
 343.8125 307.9375 397.5    427.     299.5625 456.1875 345.875  336.6875
 200.625  358.125  499.0625 453.625 ]",253,[0.14957338 0.55847251],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743824434.240627,255,1,0.5584725141525269,0,-7091294343972981023,"[187.125  273.1875 367.9375 734.8125 263.0625 142.9375 173.6875 269.1875
 368.3125 557.25   188.5    352.9375 376.5625 378.5625 277.5625 374.
 431.9375 618.0625 488.     283.1875  79.5    498.125  498.1875 206.5
 355.     327.9375 399.1875 423.1875 280.125  443.5625 366.625  341.25
 203.3125 376.75   504.625  456.125 ]",254,[0.1530456 0.5054512],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743824734.1330318,256,1,0.5054512023925781,0,-7091294343972981023,"[195.9375 266.6875 360.25   711.6875 265.625  132.75   174.0625 405.25
 377.25   559.1875 194.375  349.25   373.9375 361.5    291.8125 408.5
 426.75   610.75   555.25   308.75    85.875  489.6875 502.3125 179.1875
 347.625  316.25   396.625  428.9375 245.75   432.4375 359.5625 344.6875
 202.0625 357.75   509.625  450.125 ]",255,[0.15651782 0.53750592],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743825034.0511556,257,1,0.5375059247016907,0,-7091294343972981023,"[196.125  270.     363.75   717.5625 268.6875 137.5625 162.875  404.8125
 457.5625 564.875  191.6875 354.875  365.875  342.9375 281.125  437.375
 434.875  585.9375 559.     312.375   89.75   496.25   488.4375 170.9375
 350.0625 360.0625 399.0625 424.3125 244.5    427.5625 369.3125 351.25
 210.875  378.625  522.9375 459.4375]",256,[0.15999004 0.59787327],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743825334.1144536,258,1,0.5978732705116272,0,-7091294343972981023,"[181.9375 277.8125 358.25   753.75   229.0625 139.1875 163.     272.25
 370.25   575.875  189.25   363.1875 364.75   344.6875 284.8125 406.625
 441.     617.625  561.6875 310.5625  91.4375 503.125  493.8125 184.6875
 349.8125 316.5625 403.125  420.     247.375  428.3125 357.4375 348.125
 204.125  361.875  505.0625 448.5625]",257,[0.16346226 0.47986296],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743825634.1818485,259,1,0.4798629581928253,0,-7091294343972981023,"[193.625  274.125  362.25   734.625  224.9375 136.     187.6875 268.875
 377.6875 568.125  186.5625 353.8125 389.75   362.5    275.375  433.375
 431.25   579.6875 604.25   291.5625  87.125  495.25   494.875  178.6875
 355.25   328.6875 403.125  420.9375 272.3125 431.0625 368.125  345.5625
 207.25   366.1875 508.625  451.625 ]",258,[0.16693449 0.50947535],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743825934.085514,260,1,0.5094753503799438,0,-7091294343972981023,"[186.875  290.125  360.8125 714.     268.375  130.6875 168.8125 393.625
 370.     565.625  186.375  343.25   383.5625 354.875  280.8125 431.625
 423.0625 552.375  635.9375 286.6875  85.0625 507.3125 508.1875 198.5625
 354.875  308.25   398.1875 424.5    252.3125 373.625  367.125  346.6875
 203.3125 364.5625 507.375  449.625 ]",259,[0.17040671 0.52959448],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743826234.0002153,261,1,0.5295944809913635,0,-7091294343972981023,"[207.875  270.1875 362.75   161.3125 814.4375 138.5    158.25   389.75
 365.125  556.4375 192.0625 344.875  379.25   368.625  282.5    401.4375
 426.125  574.25   659.5    292.5625  91.3125 496.9375 496.375  195.5625
 354.9375 319.0625 398.25   425.     269.6875 391.1875 371.6875 346.5
 208.8125 376.4375 528.6875 438.4375]",260,[0.17387893 0.51839918],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743826533.8381975,262,1,0.518399178981781,0,-7091294343972981023,"[193.9375 289.375  365.125  120.375  906.1875 131.1875 168.1875 275.875
 384.25   564.3125 190.25   343.     374.625  333.8125 282.625  397.75
 422.5    579.75   645.75   305.25    77.125  512.     474.8125 179.25
 359.8125 376.5    398.0625 431.875  271.5    392.875  377.6875 348.375
 215.3125 382.9375 520.875  460.25  ]",261,[0.17735115 0.50645   ],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743826833.947082,263,1,0.5064499974250793,0,-7091294343972981023,"[169.0625 275.8125 361.125  552.9375 442.4375 134.6875 159.4375 402.5625
 374.625  566.125  191.     344.625  376.     345.0625 291.     403.3125
 414.125  587.3125 641.75   307.      95.1875 515.375  490.125  182.
 363.4375 312.     395.5625 431.     214.625  391.4375 390.1875 347.4375
 202.     367.8125 515.125  440.3125]",262,[0.18082338 0.57704091],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743827133.865682,264,1,0.5770409107208252,0,-7091294343972981023,"[183.875  266.625  360.25   563.4375 291.875  127.625  148.0625 274.3125
 369.5625 757.8125 189.3125 350.25   380.0625 334.5    292.1875 395.375
 430.6875 611.625  620.6875 312.8125  95.6875 512.9375 478.1875 171.1875
 357.3125 310.4375 402.     430.9375 258.8125 381.3125 374.25   341.8125
 203.375  369.9375 490.25   443.5625]",263,[0.1842956 0.4840914],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743827434.277767,265,1,0.4840914011001587,0,-7091294343972981023,"[171.5    269.5625 361.375  539.9375 420.3125 134.125  157.6875 260.75
 361.     560.0625 188.5625 406.6875 384.75   457.9375 296.8125 386.25
 414.8125 608.75   636.1875 298.5     91.3125 507.25   492.0625 187.1875
 360.25   315.875  403.5    430.875  228.5    436.4375 377.8125 340.375
 206.5    365.4375 509.125  438.4375]",264,[0.18776782 0.58387399],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743827734.3066914,266,1,0.583873987197876,0,-7091294343972981023,"[205.125  285.1875 365.875  754.25   257.0625 133.6875 162.875  270.1875
 371.0625 561.375  181.9375 339.3125 409.875  367.5625 279.0625 376.125
 424.5625 594.8125 538.5625 312.125   94.5    516.8125 486.8125 172.6875
 347.4375 371.0625 400.4375 426.3125 227.8125 433.5    368.     344.4375
 203.875  376.1875 524.6875 445.5   ]",265,[0.19124004 0.52580911],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743828034.3333168,267,1,0.525809109210968,0,-7091294343972981023,"[191.0625 263.9375 363.1875 163.8125 851.3125 129.6875 142.6875 402.4375
 362.625  562.6875 185.4375 356.0625 377.5625 372.5    285.9375 406.3125
 427.     575.75   580.25   315.5625  93.6875 509.125  482.25   183.8125
 356.9375 301.5625 411.875  356.875  245.625  438.     378.125  341.0625
 212.375  361.4375 516.6875 444.4375]",266,[0.19471226 0.50516146],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743828333.9757986,268,1,0.505161464214325,0,-7091294343972981023,"[184.4375 273.4375 367.     190.0625 817.3125 139.625  144.3125 268.0625
 369.8125 552.375  188.5625 347.     376.5625 360.8125 309.9375 388.5
 424.25   584.1875 644.4375 303.6875 101.5625 494.     484.625  182.
 355.3125 312.3125 399.1875 351.4375 240.3125 428.75   369.     345.5625
 212.125  363.25   534.875  450.    ]",267,[0.19818449 0.45665452],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743828634.0529275,269,0,0.45665451884269714,0,-7091294343972981023,"[199.125  265.5625 365.625  759.3125 239.6875 140.4375 148.6875 267.875
 380.3125 563.6875 188.625  353.875  385.9375 367.4375 283.4375 382.5625
 429.3125 575.625  559.3125 313.9375  95.625  507.4375 481.5625 188.6875
 354.125  301.75   404.8125 343.5    216.375  434.375  370.6875 342.625
 207.75   358.6875 530.875  451.75  ]",268,[0.20165671 0.46949252],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743828935.253175,270,1,0.46949252486228943,0,-7091294343972981023,"[128.3125 381.75   317.5    650.0625 233.25   166.6875 132.4375 339.3125
 357.375  523.6875 181.5    369.625  316.5    343.5    274.125  405.9375
 423.1875 614.625  466.8125 275.8125  90.5    482.875  484.75   217.5625
 321.     311.75   424.1875 333.0625 208.4375 374.9375 325.4375 338.5625
 232.5    340.375  509.8125 360.625 ]",269,[0.20512893 0.37882894],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743829234.3093338,271,1,0.3788289427757263,0,-7091294343972981023,"[156.625  268.125  366.875  717.0625 270.6875 136.9375 150.375  271.75
 370.     566.8125 199.125  349.75   362.0625 369.     313.     383.9375
 450.125  619.5    514.75   312.75    91.5625 508.6875 499.3125 174.375
 346.0625 303.     410.     351.     243.75   431.4375 362.3125 343.25
 205.     366.6875 531.8125 445.625 ]",270,[0.20860115 0.49223265],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743829534.195604,272,1,0.49223265051841736,0,-7091294343972981023,"[183.1875 258.625  364.0625 716.5625 243.4375 133.1875 147.75   398.125
 376.9375 578.5    186.875  357.6875 378.0625 362.6875 314.25   373.5
 443.9375 621.5    539.4375 308.125   77.25   509.     516.375  199.8125
 347.8125 316.75   397.4375 345.5625 231.     380.1875 361.     343.75
 200.9375 360.875  505.5    455.5   ]",271,[0.21207338 0.50720608],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
